SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;218420.0;218667.0;247.0
Lunge_Medium.csv;227639.0;227721.0;82.0
Lunge_Slow.csv;111060.0;111144.0;84.0
Lunge_Slow.csv;117986.0;118278.0;292.0
Lunge_Slow.csv;124736.0;124901.0;165.0
Lunge_Slow.csv;131152.0;131402.0;250.0
Pushup_Fast.csv;339388.0;339470.0;82.0
Pushup_Fast.csv;346112.0;346154.0;42.0
Pushup_Medium.csv;190537.0;190640.0;103.0
Pushup_Medium.csv;194413.0;194475.0;62.0
Pushup_Medium.csv;198268.0;198351.0;83.0
Pushup_Medium.csv;202294.0;202336.0;42.0
Pushup_Slow.csv;67552.0;67635.0;83.0
Pushup_Slow.csv;73250.0;73437.0;187.0
Pushup_Slow.csv;79470.0;79553.0;83.0
Pushup_Slow.csv;85562.0;85687.0;125.0
Squat_Fast.csv;305676.0;305570.0;-106.0
Squat_Medium.csv;158148.0;158315.0;167.0
Squat_Medium.csv;171736.0;171756.0;20.0
Squat_Slow.csv;16052.0;16298.0;246.0
Squat_Slow.csv;22845.0;22990.0;145.0
Squat_Slow.csv;29390.0;29514.0;124.0
Lunge_Medium.csv;698045.0;698146.0;101.0
Lunge_Medium.csv;707196.0;707323.0;127.0
Lunge_Medium.csv;711983.0;711963.0;-20.0
Lunge_Slow.csv;584822.0;583370.0;-1452.0
Lunge_Slow.csv;590985.0;591027.0;42.0
Lunge_Slow.csv;596653.0;596758.0;105.0
Lunge_Slow.csv;602043.0;602127.0;84.0
Pushup_Fast.csv;860104.0;860062.0;-42.0
Pushup_Medium.csv;652724.0;652766.0;42.0
Pushup_Medium.csv;657366.0;657494.0;128.0
Pushup_Medium.csv;661679.0;661699.0;20.0
Pushup_Medium.csv;665595.0;665491.0;-104.0
Pushup_Slow.csv;233734.0;233879.0;145.0
Pushup_Slow.csv;239445.0;239526.0;81.0
Pushup_Slow.csv;244628.0;244710.0;82.0
Squat_Fast.csv;773914.0;773995.0;81.0
Squat_Medium.csv;533539.0;533601.0;62.0
Squat_Slow.csv;110437.0;110581.0;144.0
Squat_Slow.csv;116592.0;116717.0;125.0
Squat_Slow.csv;123284.0;123367.0;83.0
Lunge_Medium.csv;211757.0;211531.0;-226.0
Lunge_Medium.csv;221130.0;221214.0;84.0
Lunge_Slow.csv;48264.0;48158.0;-106.0
Lunge_Slow.csv;54970.0;54908.0;-62.0
Lunge_Slow.csv;60799.0;60528.0;-271.0
Lunge_Slow.csv;66439.0;66170.0;-269.0
