SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;45;53;8
Lunge_Medium.csv;471;473;2
Lunge_Slow.csv;199;202;3
Lunge_Slow.csv;517;528;11
Lunge_Slow.csv;830;837;7
Lunge_Slow.csv;1123;1133;10
Pushup_Fast.csv;32;35;3
Pushup_Fast.csv;344;346;2
Pushup_Medium.csv;55;60;5
Pushup_Medium.csv;237;239;2
Pushup_Medium.csv;414;417;3
Pushup_Medium.csv;602;604;2
Pushup_Slow.csv;130;134;4
Pushup_Slow.csv;391;398;7
Pushup_Slow.csv;683;686;3
Pushup_Slow.csv;964;970;6
Squat_Fast.csv;66;34;-32
Squat_Medium.csv;92;97;5
Squat_Medium.csv;720;719;-1
Squat_Slow.csv;87;98;11
Squat_Slow.csv;406;412;6
Squat_Slow.csv;714;719;5
Squat_Slow.csv;1025;1028;3
Lunge_Fast.csv;763;767;4
Lunge_Medium.csv;487;490;3
Lunge_Medium.csv;913;919;6
Lunge_Medium.csv;1133;1131;-2
Lunge_Slow.csv;436;369;-67
Lunge_Slow.csv;722;724;2
Lunge_Slow.csv;987;992;5
Lunge_Slow.csv;1240;1243;3
Pushup_Fast.csv;328;324;-4
Pushup_Medium.csv;324;324;0
Pushup_Medium.csv;542;547;5
Pushup_Medium.csv;742;741;-1
Pushup_Slow.csv;693;700;7
Pushup_Slow.csv;955;959;4
Pushup_Slow.csv;1193;1197;4
Squat_Fast.csv;686;688;2
Squat_Medium.csv;629;632;3
Squat_Medium.csv;816;805;-11
Squat_Slow.csv;775;779;4
Squat_Slow.csv;1062;1065;3
Squat_Slow.csv;1369;1372;3
Lunge_Medium.csv;52;40;-12
Lunge_Medium.csv;489;492;3
Lunge_Slow.csv;38;32;-6
Lunge_Slow.csv;345;341;-4
Lunge_Slow.csv;612;598;-14
Lunge_Slow.csv;875;864;-11
Pushup_Medium.csv;703;703;0
Pushup_Medium.csv;887;883;-4
Pushup_Slow.csv;238;240;2
Pushup_Slow.csv;514;518;4
Pushup_Slow.csv;816;813;-3
Pushup_Slow.csv;1116;1119;3
Squat_Medium.csv;111;117;6
Squat_Medium.csv;372;362;-10
Squat_Medium.csv;577;580;3
Squat_Medium.csv;788;779;-9
Squat_Slow.csv;452;458;6
Squat_Slow.csv;764;768;4
Squat_Slow.csv;1065;1068;3
Lunge_Fast.csv;69;72;3
Lunge_Medium.csv;71;74;3
Lunge_Medium.csv;247;252;5
Lunge_Medium.csv;435;441;6
Lunge_Medium.csv;631;631;0
Lunge_Slow.csv;120;136;16
Lunge_Slow.csv;432;438;6
Lunge_Slow.csv;708;717;9
Lunge_Slow.csv;974;959;-15
Squat_Medium.csv;183;180;-3
Squat_Medium.csv;388;393;5
Squat_Medium.csv;571;574;3
Squat_Medium.csv;755;757;2
Squat_Slow.csv;153;138;-15
Squat_Slow.csv;520;524;4
Squat_Slow.csv;840;805;-35
Squat_Slow.csv;1180;1188;8
Lunge_Fast.csv;116;100;-16
Lunge_Medium.csv;102;107;5
Lunge_Slow.csv;354;256;-98
Lunge_Slow.csv;633;636;3
Lunge_Slow.csv;888;893;5
Lunge_Slow.csv;1109;1113;4
Pushup_Fast.csv;185;189;4
Pushup_Fast.csv;328;318;-10
Pushup_Fast.csv;665;657;-8
Pushup_Medium.csv;337;334;-3
Pushup_Medium.csv;496;503;7
Pushup_Slow.csv;251;256;5
Pushup_Slow.csv;515;512;-3
Pushup_Slow.csv;792;797;5
Pushup_Slow.csv;1073;1068;-5
Squat_Medium.csv;246;222;-24
Squat_Medium.csv;410;412;2
Squat_Medium.csv;595;598;3
Squat_Slow.csv;154;157;3
Squat_Slow.csv;418;392;-26
Squat_Slow.csv;783;787;4
Lunge_Fast.csv;138;142;4
Lunge_Medium.csv;203;189;-14
Lunge_Medium.csv;423;421;-2
Lunge_Medium.csv;658;660;2
Lunge_Slow.csv;195;200;5
Lunge_Slow.csv;474;469;-5
Lunge_Slow.csv;744;744;0
Lunge_Slow.csv;1015;1017;2
Pushup_Fast.csv;453;456;3
Pushup_Fast.csv;988;987;-1
Pushup_Medium.csv;612;614;2
Pushup_Medium.csv;864;853;-11
Pushup_Medium.csv;1083;1067;-16
Pushup_Slow.csv;437;422;-15
Pushup_Slow.csv;737;731;-6
Pushup_Slow.csv;1017;1018;1
Pushup_Slow.csv;1284;1276;-8
Squat_Fast.csv;318;322;4
Squat_Fast.csv;529;523;-6
Squat_Fast.csv;874;875;1
Squat_Medium.csv;271;276;5
Squat_Medium.csv;521;512;-9
Squat_Medium.csv;750;752;2
