SEP=;
File;Actual_Start;Calculated_Start;Difference
Squat_Slow;1143;1149;6
Squat_Slow;1425;1430;5
Lunge_Fast;276;283;7
Lunge_Fast;482;484;2
Lunge_Fast;672;678;6
Lunge_Fast;864;869;5
Lunge_Medium;1044;1053;9
Lunge_Medium;1276;1280;4
Lunge_Medium;1517;1521;4
Lunge_Medium;1754;1756;2
Lunge_Slow;234;243;9
Lunge_Slow;527;533;6
Lunge_Slow;800;806;6
Lunge_Slow;1081;1088;7
Pushup_Fast;220;225;5
Pushup_Fast;428;430;2
Pushup_Fast;618;615;-3
Pushup_Medium;322;328;6
Pushup_Medium;543;550;7
Pushup_Medium;776;781;5
Pushup_Medium;1023;1002;-21
Pushup_Slow;371;374;3
Pushup_Slow;655;653;-2
Pushup_Slow;938;939;1
Pushup_Slow;1234;1235;1
Squat_Fast;256;286;30
Squat_Fast;675;679;4
Squat_Fast;859;864;5
Squat_Medium;361;366;5
Squat_Medium;589;593;4
Squat_Medium;839;841;2
Squat_Medium;1069;1070;1
Squat_Slow;564;572;8
Squat_Slow;860;863;3
Squat_Slow;1136;1139;3
Squat_Slow;1412;1417;5
Lunge_Fast;476;483;7
Lunge_Medium;832;839;7
Lunge_Medium;1069;1072;3
Lunge_Medium;1300;1299;-1
Lunge_Medium;1530;1527;-3
Lunge_Slow;205;216;11
Lunge_Slow;495;499;4
Lunge_Slow;774;779;5
Lunge_Slow;1055;1061;6
Pushup_Fast;193;196;3
Pushup_Medium;238;203;-35
Pushup_Medium;473;472;-1
Pushup_Medium;923;923;0
Pushup_Slow;213;219;6
Pushup_Slow;499;504;5
Pushup_Slow;778;782;4
Pushup_Slow;1045;1052;7
Squat_Fast;347;352;5
Squat_Medium;311;316;5
Squat_Medium;563;569;6
Squat_Medium;772;776;4
Squat_Medium;998;1001;3
Squat_Slow;203;206;3
Squat_Slow;786;788;2
Squat_Slow;1038;1042;4
Lunge_Fast;944;948;4
Lunge_Medium;667;362;-305
Lunge_Medium;903;880;-23
Lunge_Slow;210;207;-3
Lunge_Slow;472;475;3
Lunge_Slow;741;747;6
Lunge_Slow;1016;1021;5
Pushup_Fast;625;618;-7
Pushup_Medium;175;174;-1
Pushup_Medium;406;397;-9
Pushup_Medium;635;639;4
Pushup_Slow;251;254;3
Pushup_Slow;524;528;4
Pushup_Slow;797;800;3
Pushup_Slow;1091;1093;2
Squat_Fast;253;248;-5
Squat_Medium;524;502;-22
Squat_Medium;749;729;-20
Squat_Medium;1229;1231;2
Squat_Slow;258;254;-4
Squat_Slow;523;519;-4
Squat_Slow;792;780;-12
Squat_Slow;1060;1053;-7
Pushup_Fast;257;263;6
Pushup_Fast;428;426;-2
Pushup_Fast;607;606;-1
Pushup_Medium;508;499;-9
Pushup_Medium;733;741;8
Pushup_Medium;977;980;3
Pushup_Medium;1201;1202;1
Pushup_Slow;743;739;-4
Pushup_Slow;1003;1012;9
Pushup_Slow;1287;1286;-1
Pushup_Slow;1527;1534;7
Lunge_Fast;421;427;6
Lunge_Fast;621;623;2
Lunge_Fast;808;808;0
Lunge_Fast;985;987;2
Lunge_Medium;298;303;5
Lunge_Medium;519;529;10
Lunge_Medium;757;759;2
Lunge_Medium;1005;1007;2
Lunge_Slow;274;279;5
Lunge_Slow;562;569;7
Lunge_Slow;855;861;6
Lunge_Slow;1128;1116;-12
Pushup_Fast;788;764;-24
Pushup_Medium;225;229;4
Pushup_Medium;475;471;-4
Pushup_Medium;690;691;1
Pushup_Medium;902;890;-12
Pushup_Slow;316;246;-70
Pushup_Slow;594;599;5
Pushup_Slow;876;883;7
Squat_Fast;278;285;7
Squat_Medium;604;580;-24
Squat_Medium;842;846;4
Squat_Medium;1080;1037;-43
Squat_Medium;1314;1318;4
Squat_Slow;204;209;5
Squat_Slow;468;470;2
Squat_Slow;764;750;-14
Squat_Slow;1027;1033;6
Lunge_Fast;506;514;8
Lunge_Fast;689;694;5
Lunge_Medium;518;524;6
Lunge_Medium;744;749;5
Lunge_Medium;966;969;3
Lunge_Medium;1179;1183;4
Lunge_Slow;201;210;9
Lunge_Slow;473;478;5
Lunge_Slow;745;752;7
Lunge_Slow;1018;1024;6
Pushup_Fast;229;229;0
Pushup_Fast;595;580;-15
Pushup_Medium;370;373;3
Pushup_Medium;822;826;4
Pushup_Medium;1057;1062;5
Pushup_Slow;494;449;-45
Pushup_Slow;758;749;-9
Pushup_Slow;1040;1039;-1
Pushup_Slow;1310;1295;-15
Squat_Fast;263;268;5
Squat_Medium;235;244;9
Squat_Medium;476;477;1
Squat_Medium;710;715;5
Squat_Medium;954;960;6
Squat_Slow;238;244;6
Squat_Slow;505;510;5
Squat_Slow;758;765;7
Squat_Slow;1019;1022;3
Lunge_Fast;251;258;7
Lunge_Medium;295;302;7
Lunge_Medium;528;532;4
Lunge_Medium;750;758;8
Lunge_Slow;201;208;7
Lunge_Slow;471;478;7
Lunge_Slow;733;742;9
Lunge_Slow;998;1006;8
Pushup_Fast;163;169;6
Pushup_Medium;260;265;5
Pushup_Medium;483;486;3
Pushup_Medium;721;723;2
Pushup_Slow;170;177;7
Pushup_Slow;435;441;6
Pushup_Slow;723;711;-12
Pushup_Slow;991;996;5
Squat_Fast;238;244;6
Squat_Medium;306;311;5
Squat_Medium;549;551;2
Squat_Medium;774;777;3
Squat_Medium;996;998;2
Squat_Slow;221;227;6
Squat_Slow;511;517;6
Squat_Slow;776;781;5
Squat_Slow;1051;1046;-5
Lunge_Fast;628;633;5
Lunge_Fast;818;825;7
Lunge_Medium;164;171;7
Lunge_Medium;392;397;5
Lunge_Medium;637;643;6
Lunge_Slow;217;219;2
Lunge_Slow;497;503;6
Lunge_Slow;761;762;1
Lunge_Slow;1048;1051;3
Pushup_Fast;293;277;-16
Pushup_Medium;176;125;-51
Pushup_Slow;431;436;5
Pushup_Slow;697;693;-4
Pushup_Slow;978;977;-1
Squat_Fast;224;220;-4
Squat_Medium;231;232;1
Squat_Medium;439;441;2
Squat_Medium;678;681;3
Squat_Medium;904;908;4
Squat_Slow;207;213;6
Squat_Slow;479;484;5
Squat_Slow;753;753;0
Squat_Slow;1038;1040;2
Lunge_Fast;378;55;-323
Lunge_Medium;199;173;-26
Lunge_Medium;416;420;4
Lunge_Medium;643;647;4
Lunge_Medium;867;873;6
Lunge_Slow;180;190;10
Lunge_Slow;462;468;6
Lunge_Slow;735;742;7
Lunge_Slow;1011;1017;6
Pushup_Fast;751;754;3
Pushup_Fast;1298;1302;4
Pushup_Medium;363;357;-6
Pushup_Medium;602;572;-30
Pushup_Medium;825;827;2
Pushup_Medium;1054;1054;0
Pushup_Slow;165;174;9
Pushup_Slow;440;443;3
Pushup_Slow;713;717;4
Pushup_Slow;993;999;6
Squat_Fast;265;273;8
Squat_Medium;1656;1656;0
Squat_Medium;1886;1887;1
Squat_Slow;431;438;7
Squat_Slow;705;701;-4
Squat_Slow;965;970;5
Squat_Slow;1242;1248;6
