SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;218420.0;218605.0;185.0
Lunge_Medium.csv;227639.0;227680.0;41.0
Lunge_Slow.csv;111060.0;111123.0;63.0
Lunge_Slow.csv;117986.0;118258.0;272.0
Lunge_Slow.csv;124736.0;124881.0;145.0
Lunge_Slow.csv;131152.0;131361.0;209.0
Pushup_Fast.csv;339388.0;339450.0;62.0
Pushup_Fast.csv;346112.0;346154.0;42.0
Pushup_Medium.csv;190537.0;190640.0;103.0
Pushup_Medium.csv;194413.0;194454.0;41.0
Pushup_Medium.csv;198268.0;198330.0;62.0
Pushup_Medium.csv;202294.0;202336.0;42.0
Pushup_Slow.csv;67552.0;67635.0;83.0
Pushup_Slow.csv;73250.0;73415.0;165.0
Pushup_Slow.csv;79470.0;79532.0;62.0
Pushup_Slow.csv;85562.0;85687.0;125.0
Squat_Fast.csv;305676.0;305012.0;-664.0
Squat_Medium.csv;158148.0;158294.0;146.0
Squat_Medium.csv;171736.0;171714.0;-22.0
Squat_Slow.csv;16052.0;16277.0;225.0
Squat_Slow.csv;22845.0;22970.0;125.0
Squat_Slow.csv;29390.0;29494.0;104.0
Squat_Slow.csv;36069.0;36153.0;84.0
Lunge_Fast.csv;913003.0;913084.0;81.0
Lunge_Medium.csv;698045.0;698127.0;82.0
Lunge_Medium.csv;707196.0;707323.0;127.0
Lunge_Medium.csv;711983.0;711941.0;-42.0
Lunge_Slow.csv;584822.0;583370.0;-1452.0
Lunge_Slow.csv;590985.0;591027.0;42.0
Lunge_Slow.csv;596653.0;596758.0;105.0
Lunge_Slow.csv;602043.0;602107.0;64.0
Pushup_Fast.csv;860104.0;860022.0;-82.0
Pushup_Medium.csv;652724.0;652724.0;0.0
Pushup_Medium.csv;657366.0;657473.0;107.0
Pushup_Medium.csv;661679.0;661654.0;-25.0
Pushup_Medium.csv;665595.0;665616.0;21.0
Pushup_Slow.csv;233734.0;233879.0;145.0
Pushup_Slow.csv;239445.0;239526.0;81.0
Pushup_Slow.csv;244628.0;244710.0;82.0
Squat_Fast.csv;773914.0;773954.0;40.0
Squat_Medium.csv;533539.0;533601.0;62.0
Squat_Medium.csv;537726.0;537478.0;-248.0
Squat_Slow.csv;110437.0;110539.0;102.0
Squat_Slow.csv;116592.0;116676.0;84.0
Squat_Slow.csv;123284.0;123347.0;63.0
Lunge_Medium.csv;211757.0;211510.0;-247.0
Lunge_Medium.csv;221130.0;221192.0;62.0
Lunge_Slow.csv;48264.0;48138.0;-126.0
Lunge_Slow.csv;54970.0;54887.0;-83.0
Lunge_Slow.csv;60799.0;60507.0;-292.0
Lunge_Slow.csv;66439.0;66211.0;-228.0
Pushup_Medium.csv;175439.0;175439.0;0.0
Pushup_Medium.csv;179412.0;179329.0;-83.0
