SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Fast.csv;388490.0;388926.0;436.0
Lunge_Medium.csv;218420.0;218791.0;371.0
Lunge_Medium.csv;223290.0;224043.0;753.0
Lunge_Medium.csv;227639.0;227867.0;228.0
Lunge_Medium.csv;232250.0;232680.0;430.0
Lunge_Slow.csv;111060.0;111331.0;271.0
Lunge_Slow.csv;117986.0;119090.0;1104.0
Lunge_Slow.csv;124736.0;125528.0;792.0
Lunge_Slow.csv;131152.0;134338.0;3186.0
Pushup_Fast.csv;339388.0;339574.0;186.0
Pushup_Fast.csv;342684.0;342868.0;184.0
Pushup_Fast.csv;346112.0;346257.0;145.0
Pushup_Fast.csv;349281.0;349426.0;145.0
Pushup_Medium.csv;190537.0;190741.0;204.0
Pushup_Medium.csv;194413.0;194577.0;164.0
Pushup_Medium.csv;198268.0;198515.0;247.0
Pushup_Medium.csv;202294.0;202439.0;145.0
Pushup_Slow.csv;67552.0;67839.0;287.0
Pushup_Slow.csv;73250.0;73602.0;352.0
Pushup_Slow.csv;79470.0;79676.0;206.0
Pushup_Slow.csv;85562.0;85811.0;249.0
Squat_Fast.csv;305676.0;305902.0;226.0
Squat_Medium.csv;158148.0;158418.0;270.0
Squat_Medium.csv;167207.0;167394.0;187.0
Squat_Medium.csv;171736.0;171900.0;164.0
Squat_Slow.csv;16052.0;16609.0;557.0
Squat_Slow.csv;22845.0;23134.0;289.0
Squat_Slow.csv;29390.0;29598.0;208.0
Squat_Slow.csv;36069.0;36405.0;336.0
Lunge_Fast.csv;913003.0;913353.0;350.0
Lunge_Fast.csv;917785.0;919468.0;1683.0
Lunge_Medium.csv;698045.0;698768.0;723.0
Lunge_Medium.csv;703035.0;703367.0;332.0
Lunge_Medium.csv;707196.0;707985.0;789.0
Lunge_Medium.csv;711983.0;712707.0;724.0
Lunge_Slow.csv;584822.0;585132.0;310.0
Lunge_Slow.csv;590985.0;591150.0;165.0
Lunge_Slow.csv;596653.0;596926.0;273.0
Lunge_Slow.csv;602043.0;603101.0;1058.0
Pushup_Fast.csv;860104.0;860330.0;226.0
Pushup_Medium.csv;652724.0;652991.0;267.0
Pushup_Medium.csv;657366.0;657741.0;375.0
Pushup_Medium.csv;661679.0;661947.0;268.0
Pushup_Medium.csv;665595.0;665886.0;291.0
Pushup_Slow.csv;228489.0;228798.0;309.0
Pushup_Slow.csv;233734.0;234024.0;290.0
Pushup_Slow.csv;239445.0;239733.0;288.0
Pushup_Slow.csv;244628.0;245000.0;372.0
Squat_Fast.csv;769957.0;770146.0;189.0
Squat_Fast.csv;773914.0;774267.0;353.0
Squat_Fast.csv;777964.0;778340.0;376.0
Squat_Fast.csv;782571.0;782736.0;165.0
Squat_Medium.csv;533539.0;533723.0;184.0
Squat_Medium.csv;537726.0;537913.0;187.0
Squat_Medium.csv;541800.0;542132.0;332.0
Squat_Slow.csv;104438.0;104728.0;290.0
Squat_Slow.csv;110437.0;110768.0;331.0
Squat_Slow.csv;116592.0;116884.0;292.0
Squat_Slow.csv;123284.0;123490.0;206.0
Lunge_Fast.csv;332529.0;332757.0;228.0
Lunge_Medium.csv;211757.0;212212.0;455.0
Lunge_Medium.csv;216289.0;217008.0;719.0
Lunge_Medium.csv;221130.0;221566.0;436.0
Lunge_Medium.csv;225417.0;225728.0;311.0
Lunge_Slow.csv;48264.0;48944.0;680.0
