SEP=;
index;label;RightUpperArm_boneIndex;RightUpperArm_quat9x_w;RightUpperArm_quat9x_x;RightUpperArm_quat9x_y;RightUpperArm_quat9x_z;RightUpperArm_gyroscope_x;RightUpperArm_gyroscope_y;RightUpperArm_gyroscope_z;RightUpperArm_accelerometer_x;RightUpperArm_accelerometer_y;RightUpperArm_accelerometer_z;RightLowerArm_boneIndex;RightLowerArm_quat9x_w;RightLowerArm_quat9x_x;RightLowerArm_quat9x_y;RightLowerArm_quat9x_z;RightLowerArm_gyroscope_x;RightLowerArm_gyroscope_y;RightLowerArm_gyroscope_z;RightLowerArm_accelerometer_x;RightLowerArm_accelerometer_y;RightLowerArm_accelerometer_z;LeftUpperArm_boneIndex;LeftUpperArm_quat9x_w;LeftUpperArm_quat9x_x;LeftUpperArm_quat9x_y;LeftUpperArm_quat9x_z;LeftUpperArm_gyroscope_x;LeftUpperArm_gyroscope_y;LeftUpperArm_gyroscope_z;LeftUpperArm_accelerometer_x;LeftUpperArm_accelerometer_y;LeftUpperArm_accelerometer_z;LeftLowerArm_boneIndex;LeftLowerArm_quat9x_w;LeftLowerArm_quat9x_x;LeftLowerArm_quat9x_y;LeftLowerArm_quat9x_z;LeftLowerArm_gyroscope_x;LeftLowerArm_gyroscope_y;LeftLowerArm_gyroscope_z;LeftLowerArm_accelerometer_x;LeftLowerArm_accelerometer_y;LeftLowerArm_accelerometer_z;Chest_boneIndex;Chest_quat9x_w;Chest_quat9x_x;Chest_quat9x_y;Chest_quat9x_z;Chest_gyroscope_x;Chest_gyroscope_y;Chest_gyroscope_z;Chest_accelerometer_x;Chest_accelerometer_y;Chest_accelerometer_z;Spine_boneIndex;Spine_quat9x_w;Spine_quat9x_x;Spine_quat9x_y;Spine_quat9x_z;Spine_gyroscope_x;Spine_gyroscope_y;Spine_gyroscope_z;Spine_accelerometer_x;Spine_accelerometer_y;Spine_accelerometer_z;RightUpperLeg_boneIndex;RightUpperLeg_quat9x_w;RightUpperLeg_quat9x_x;RightUpperLeg_quat9x_y;RightUpperLeg_quat9x_z;RightUpperLeg_gyroscope_x;RightUpperLeg_gyroscope_y;RightUpperLeg_gyroscope_z;RightUpperLeg_accelerometer_x;RightUpperLeg_accelerometer_y;RightUpperLeg_accelerometer_z;RightLowerLeg_boneIndex;RightLowerLeg_quat9x_w;RightLowerLeg_quat9x_x;RightLowerLeg_quat9x_y;RightLowerLeg_quat9x_z;RightLowerLeg_gyroscope_x;RightLowerLeg_gyroscope_y;RightLowerLeg_gyroscope_z;RightLowerLeg_accelerometer_x;RightLowerLeg_accelerometer_y;RightLowerLeg_accelerometer_z;LeftUpperLeg_boneIndex;LeftUpperLeg_quat9x_w;LeftUpperLeg_quat9x_x;LeftUpperLeg_quat9x_y;LeftUpperLeg_quat9x_z;LeftUpperLeg_gyroscope_x;LeftUpperLeg_gyroscope_y;LeftUpperLeg_gyroscope_z;LeftUpperLeg_accelerometer_x;LeftUpperLeg_accelerometer_y;LeftUpperLeg_accelerometer_z;LeftLowerLeg_boneIndex;LeftLowerLeg_quat9x_w;LeftLowerLeg_quat9x_x;LeftLowerLeg_quat9x_y;LeftLowerLeg_quat9x_z;LeftLowerLeg_gyroscope_x;LeftLowerLeg_gyroscope_y;LeftLowerLeg_gyroscope_z;LeftLowerLeg_accelerometer_x;LeftLowerLeg_accelerometer_y;LeftLowerLeg_accelerometer_z;pelvis_x;pelvis_y;pelvis_z;lowerSpine_x;lowerSpine_y;lowerSpine_z;middleSpine_x;middleSpine_y;middleSpine_z;upperSpine_x;upperSpine_y;upperSpine_z;rightClavicle_x;rightClavicle_y;rightClavicle_z;rightShoulder_x;rightShoulder_y;rightShoulder_z;rightElbow_x;rightElbow_y;rightElbow_z;rightWrist_x;rightWrist_y;rightWrist_z;leftClavicle_x;leftClavicle_y;leftClavicle_z;leftShoulder_x;leftShoulder_y;leftShoulder_z;leftElbow_x;leftElbow_y;leftElbow_z;leftWrist_x;leftWrist_y;leftWrist_z;rightHip_x;rightHip_y;rightHip_z;rightKnee_x;rightKnee_y;rightKnee_z;rightAnkle_x;rightAnkle_y;rightAnkle_z;leftHip_x;leftHip_y;leftHip_z;leftKnee_x;leftKnee_y;leftKnee_z;leftAnkle_x;leftAnkle_y;leftAnkle_z;
1284299.3804;NotLabelled;16384;-0.5235457;0.4432133;-0.5954004;-0.4182825;4;51;30;-682;3874;1085;65536;0.7001848;-0.3407202;0.4016621;0.4819945;-32;50;-32;-1445;3758;-1177;8192;0.680935;-0.599723;-0.3310249;-0.2590028;-3;63;45;-158;4247;135;32768;0.7433519;-0.5484765;-0.2423823;-0.2963989;22;66;-65;972;4205;-316;256;0.05817174;-0.1260388;-0.6952909;-0.7051957;15;61;-17;459;4054;-247;128;-0.01939058;0.1814404;0.6357341;0.7500303;-24;53;24;-899;3949;792;4;-0.533241;0.299169;-0.5387812;-0.5795402;30;63;-17;-259;4050;1020;16;0.4418283;-0.8924667;0.08171745;0.0401662;2;46;30;-279;2096;3066;2;0.5952682;-0.5540166;-0.3476454;-0.466759;-21;45;-7;-601;4134;-389;8;0.6357341;-0.7112603;0.2202216;0.2036011;-9;28;-10;333;4145;175;0.7626992;2.491136;-0.3323767;0.7686727;3.035491;-0.3679327;0.773922;3.513846;-0.4012049;0.8452413;4.243939;-0.3827558;0.6195635;4.594541;-0.4126797;0.2660922;4.486628;-0.3530811;0.01321233;3.595914;-0.3212731;-0.09315121;2.775699;-0.7835836;1.137443;4.543955;-0.4126809;1.411212;4.374773;-0.3530828;1.549898;3.421731;-0.3805099;1.643675;2.514967;-0.6389173;0.45044;2.448655;-0.3370495;0.2177725;1.074221;-0.781634;0;0;0;0.45044;2.448655;-0.3370495;0.2177725;1.074221;-0.781634;0;0;0
1284320.313;NotLabelled;16384;-0.5290859;0.4459834;-0.5893754;-0.4168975;5;48;31;-666;3888;1037;65536;0.703811;-0.3448753;0.3933518;0.4806094;-32;46;-32;-1439;3728;-1239;8192;0.6762961;-0.5983379;-0.3407202;-0.2617728;-1;65;44;-76;4331;97;32768;0.7391621;-0.5470914;-0.2562327;-0.2977839;23;70;-68;996;4265;-308;256;0.04709141;-0.1080332;-0.6925207;-0.7117066;17;60;-20;439;4058;-263;128;-0.009695291;0.1648199;0.6315789;0.7575279;-37;55;26;-917;4031;858;4;-0.534626;0.3102493;-0.536011;-0.5749892;25;62;-31;-235;4100;894;16;0.4418283;-0.8932412;0.07617728;0.033241;16;44;24;-101;1968;3618;2;0.592581;-0.5498615;-0.3531856;-0.4709141;-21;46;-7;-745;4072;-363;8;0.6357341;-0.7129279;0.2160665;0.2022161;-9;29;-11;367;4081;247;0.7555239;2.49355;-0.3569199;0.7614988;3.038037;-0.3903897;0.7667496;3.516516;-0.4218285;0.835133;4.246864;-0.4023914;0.6080521;4.596597;-0.4318749;0.2550097;4.487185;-0.3724673;0.004986688;3.595628;-0.341759;-0.09952302;2.776621;-0.8066285;1.12613;4.548092;-0.4318761;1.400569;4.37993;-0.3724687;1.543504;3.427322;-0.3920332;1.644844;2.518532;-0.6402617;0.4432649;2.451087;-0.3617686;0.2127315;1.070517;-0.7880772;0;0;0;0.4432649;2.451087;-0.3617686;0.2127315;1.070517;-0.7880772;0;0;0
1284341.2496;NotLabelled;16384;-0.533241;0.4487534;-0.5844859;-0.4155124;6;44;30;-514;4004;1037;65536;0.7065382;-0.3490305;0.3864266;0.4792244;-31;41;-32;-1359;3806;-1231;8192;0.6709237;-0.5969529;-0.3504155;-0.265928;0;70;43;-26;4307;151;32768;0.7341165;-0.5457063;-0.2700831;-0.300554;24;76;-69;1036;4253;-242;256;0.04293629;-0.09972299;-0.6911357;-0.7145231;14;59;-20;355;4064;-215;128;-0.005540166;0.1565097;0.6274238;0.7627669;-36;55;26;-809;4117;834;4;-0.533241;0.3213296;-0.536011;-0.5701697;28;46;-42;227;4238;914;16;0.4418283;-0.8937308;0.07202215;0.02908587;10;30;11;-403;1474;4914;2;0.5918878;-0.5443213;-0.3573407;-0.4750692;-23;46;-7;-743;4076;-471;8;0.6357341;-0.7149525;0.2119114;0.199446;-10;32;-12;275;4141;201;0.7362953;2.499106;-0.3879876;0.742274;3.043934;-0.4153501;0.7475283;3.522735;-0.441422;0.8081005;4.25354;-0.4146238;0.5773262;4.60111;-0.4408236;0.225422;4.487353;-0.3828425;-0.02045795;3.594712;-0.3501975;-0.1315423;2.776446;-0.8148453;1.095892;4.558132;-0.4408248;1.37206;4.392321;-0.3828443;1.518964;3.440229;-0.3975934;1.624145;2.529283;-0.6361315;0.4240371;2.4567;-0.3933506;0.1900934;1.069419;-0.7953202;0;0;0;0.4240371;2.4567;-0.3933506;0.1900934;1.069419;-0.7953202;0;0;0
1284361.1654;NotLabelled;16384;-0.5443213;0.4542936;-0.5718176;-0.4127424;7;45;30;-336;4092;1027;65536;0.7121673;-0.3559557;0.3711911;0.4778393;-29;38;-30;-1467;3842;-1171;8192;0.6645862;-0.5955678;-0.3614958;-0.2700831;1;75;42;-32;4295;225;32768;0.7292517;-0.5429363;-0.2853186;-0.3033241;24;82;-68;1136;4305;-248;256;0.03878116;-0.09141274;-0.6911357;-0.7158709;12;58;-20;291;4210;-225;128;0;0.1481994;0.6260388;0.7655798;-29;52;26;-779;4163;756;4;-0.5318559;0.33241;-0.534626;-0.5663991;26;50;-46;259;4680;786;16;0.4418283;-0.8940355;0.06925207;0.02631579;4;26;0;-173;2802;4286;2;0.5909407;-0.5401662;-0.3614958;-0.4778393;-24;45;-7;-769;4014;-533;8;0.6371191;-0.7157248;0.2063712;0.1980609;-11;29;-12;375;4039;205;0.7225152;2.506924;-0.4179549;0.7284968;3.052015;-0.4394323;0.7337538;3.53107;-0.4603321;0.7898328;4.262103;-0.4301758;0.5569402;4.608366;-0.4548762;0.20572;4.49219;-0.3975483;-0.03704623;3.598657;-0.3660356;-0.145473;2.780366;-0.8312683;1.07576;4.56857;-0.4548773;1.352919;4.404191;-0.3975495;1.502331;3.452403;-0.404543;1.615486;2.53938;-0.6312031;0.4102576;2.464578;-0.4238125;0.1810384;1.068824;-0.7982276;0;0;0;0.4102576;2.464578;-0.4238125;0.1810384;1.068824;-0.7982276;0;0;0
1284381.5133;NotLabelled;16384;-0.5484765;0.4570637;-0.566614;-0.4113573;6;48;30;-394;4156;949;65536;0.7145782;-0.3601108;0.3642659;0.4764543;-28;41;-29;-1489;3856;-1239;8192;0.651956;-0.5914127;-0.3822715;-0.2811634;5;86;38;-4;4287;299;32768;0.7178017;-0.5373961;-0.3144044;-0.3116343;24;93;-66;1270;4237;-250;256;0.03462604;-0.08310249;-0.6897507;-0.7184282;14;57;-21;203;4214;-289;128;0.002770083;0.1398892;0.6232687;0.7693891;-27;49;24;-681;4131;758;4;-0.5290859;0.3531856;-0.534626;-0.55633;23;45;-55;-215;4380;714;16;0.4445983;-0.8931811;0.06094183;0.02908587;24;-1;-29;285;2444;3462;2;0.5901821;-0.5290859;-0.3698061;-0.4847645;-24;35;-10;-1037;3970;-473;8;0.6357341;-0.7189126;0.199446;0.1980609;-13;21;-15;303;4161;293;0.7025576;2.514264;-0.4449369;0.70854;3.059429;-0.4644613;0.7137978;3.538556;-0.4836447;0.7657303;4.269875;-0.4530014;0.5308796;4.614829;-0.4774844;0.180321;4.496625;-0.4202513;-0.05590893;3.600981;-0.4016309;-0.148866;2.784432;-0.8732277;1.049917;4.577974;-0.4774852;1.328001;4.415132;-0.4202522;1.480733;3.46385;-0.4169769;1.604909;2.549512;-0.6322786;0.3903002;2.471941;-0.4509584;0.1701382;1.068453;-0.8011165;0;0;0;0.3903002;2.471941;-0.4509584;0.1701382;1.068453;-0.8011165;0;0;0
1284402.3822;NotLabelled;16384;-0.5540166;0.4612188;-0.5588073;-0.4099723;6;50;30;-364;4198;907;65536;0.7178031;-0.3642659;0.3573407;0.4736842;-27;43;-27;-1521;3894;-1255;8192;0.6454264;-0.5886427;-0.3933518;-0.2867036;6;89;36;-18;4231;409;32768;0.7116122;-0.533241;-0.3296399;-0.3171745;23;97;-64;1234;4223;-226;256;0.03047091;-0.07479224;-0.6883656;-0.720854;15;55;-21;73;4252;-269;128;0.006925208;0.1315789;0.6218836;0.7719454;-32;45;22;-609;4179;852;4;-0.5263157;0.3642659;-0.536011;-0.5504491;21;26;-56;-41;4434;496;16;0.4487534;-0.8908068;0.06232687;0.03462604;29;-27;-35;387;3566;2990;2;0.5887209;-0.5249307;-0.3725762;-0.4889196;-24;29;-11;-965;3940;-411;8;0.6357341;-0.7200525;0.1952908;0.1980609;-13;18;-16;289;4065;443;0.6565527;2.533452;-0.4930639;0.6625366;3.078738;-0.5088218;0.6677957;3.557986;-0.5246949;0.71536;4.289458;-0.4908025;0.4784648;4.633113;-0.5138341;0.1286005;4.512569;-0.4572342;-0.1043993;3.616048;-0.440244;-0.1946664;2.799473;-0.9123187;0.9977123;4.599352;-0.5138348;1.276745;4.437917;-0.457235;1.432728;3.4874;-0.4357338;1.57713;2.570711;-0.6270865;0.3442959;2.491171;-0.4994012;0.138949;1.073964;-0.7997634;0;0;0;0.3442959;2.491171;-0.4994012;0.138949;1.073964;-0.7997634;0;0;0
1284423.1779;NotLabelled;16384;0.5616254;-0.4639889;0.5498615;0.4085872;5;51;31;-396;4138;815;65536;0.7213846;-0.367036;0.3490305;0.4722992;-26;44;-26;-1475;3922;-1163;8192;0.6400856;-0.5844875;-0.4030471;-0.2936288;8;89;33;-58;4147;481;32768;0.7056471;-0.5290859;-0.3434903;-0.3227147;21;96;-61;1350;4085;-250;256;0.02631579;-0.06648199;-0.6869806;-0.7231495;15;50;-22;-19;4146;-277;128;0.009695291;0.1246537;0.6177285;0.7763883;-34;39;21;-561;4183;808;4;-0.5207756;0.3725762;-0.5387812;-0.5474437;21;17;-55;153;4266;614;16;0.4529086;-0.88814;0.06509695;0.04293629;34;-51;-37;645;3520;2624;2;0.5894992;-0.5207756;-0.3753462;-0.4903047;-24;24;-12;-827;4054;-353;8;0.6357341;-0.7211666;0.1911357;0.1980609;-12;14;-16;235;4059;467;0.6257161;2.548825;-0.5191095;0.6317005;3.094161;-0.5330505;0.6369601;3.573459;-0.5473267;0.6802282;4.305043;-0.5102431;0.4413289;4.6474;-0.5318483;0.09216246;4.524564;-0.4758715;-0.1349949;3.626472;-0.4632759;-0.2241123;2.810173;-0.9360451;0.9607654;4.616683;-0.5318489;1.240725;4.456641;-0.4758722;1.399592;3.506815;-0.4464061;1.552614;2.589575;-0.6281794;0.3134595;2.506565;-0.5255989;0.1124966;1.082125;-0.7928908;0;0;0;0.3134595;2.506565;-0.5255989;0.1124966;1.082125;-0.7928908;0;0;0
1284443.1671;NotLabelled;16384;0.5680394;-0.466759;0.5429363;0.4058172;4;51;31;-514;4092;803;65536;0.7243781;-0.3711911;0.3421052;0.4695291;-24;45;-25;-1493;3878;-1125;8192;0.6322742;-0.5817174;-0.4141274;-0.300554;10;86;32;-126;4049;539;32768;0.6986365;-0.5249307;-0.3573407;-0.3296399;18;94;-57;1384;3923;-264;256;0.02077562;-0.05124654;-0.6842105;-0.7271851;14;42;-20;-97;4104;-189;128;0.01523546;0.1121884;0.6121883;0.7825644;-32;29;18;-489;4121;824;4;-0.5152354;0.3808864;-0.5415512;-0.5442244;20;6;-50;315;4092;358;16;0.4584487;-0.8844258;0.07063711;0.05124654;37;-53;-36;449;3660;2254;2;0.591116;-0.5166205;-0.3767313;-0.4916897;-25;17;-11;-775;4014;-243;8;0.6357341;-0.7215136;0.1883656;0.199446;-11;11;-17;221;4051;535;0.5886979;2.563666;-0.5426522;0.5946836;3.109118;-0.5509016;0.5999445;3.588539;-0.5601753;0.6389678;4.320196;-0.51994;0.3981127;4.661258;-0.54025;0.04962297;4.536174;-0.4850409;-0.172902;3.636987;-0.4684887;-0.2588407;2.822804;-0.9454774;0.9177177;4.633536;-0.5400206;1.198558;4.474873;-0.4845327;1.360204;3.525882;-0.4450142;1.520456;2.608294;-0.6186244;0.276442;2.521477;-0.549618;0.0817993;1.090554;-0.7850652;0;0;0;0.276442;2.521477;-0.549618;0.0817993;1.090554;-0.7850652;0;0;0
1284464.3405;NotLabelled;16384;0.5769675;-0.4736842;0.5304709;0.4016621;1;46;32;-626;4016;617;65536;0.7301232;-0.3781163;0.3296399;0.4639889;-19;41;-25;-1463;3854;-1039;8192;0.6259576;-0.5789474;-0.4224377;-0.3074792;12;77;30;-238;3989;601;32768;0.6915534;-0.5221606;-0.3698061;-0.33518;13;90;-53;1380;3863;-274;256;0.01939058;-0.04293629;-0.6828254;-0.7290609;13;37;-20;-221;4160;-165;128;0.01800554;0.1080332;0.6080332;0.7863207;-33;27;17;-485;4041;800;4;-0.5110803;0.3864266;-0.5442368;-0.5415512;22;0;-44;527;4012;296;16;0.4639889;-0.880759;0.07479224;0.05817174;38;-35;-32;133;3740;1918;2;0.5918068;-0.5124654;-0.3795014;-0.4930748;-25;11;-12;-597;4010;-107;8;0.634349;-0.7230647;0.1855956;0.200831;-9;9;-20;217;4017;637;0.5475043;2.580276;-0.5640827;0.5534906;3.125791;-0.5648963;0.5587525;3.605293;-0.5676342;0.5879824;4.337056;-0.5214791;0.3425804;4.675018;-0.5390252;-0.004196916;4.544837;-0.484826;-0.2253745;3.645165;-0.4838762;-0.3160504;2.831191;-0.9603428;0.8625099;4.654253;-0.5390263;1.145456;4.49892;-0.4848276;1.307307;3.549932;-0.4461268;1.470593;2.631715;-0.6134695;0.2352495;2.538186;-0.5716696;0.04502409;1.101439;-0.7727431;0;0;0;0.2352495;2.538186;-0.5716696;0.04502409;1.101439;-0.7727431;0;0;0
1284485.2208;NotLabelled;16384;0.5819532;-0.4764543;0.5235457;0.400277;1;41;32;-652;3976;597;65536;0.73204;-0.3808864;0.3240997;0.4626039;-16;36;-26;-1459;3882;-1079;8192;0.6149523;-0.5734072;-0.4376731;-0.3185596;16;58;27;-292;3859;673;32768;0.6790589;-0.5152354;-0.3905817;-0.3476454;7;76;-45;1406;3731;-374;256;0.01800554;-0.03739612;-0.6828254;-0.7294016;13;33;-19;-305;4032;-221;128;0.01939058;0.1024931;0.6052631;0.7891614;-34;27;16;-531;3891;918;4;-0.501385;0.3961219;-0.5462809;-0.5415512;27;4;-34;875;3854;160;16;0.4764543;-0.8734859;0.07479224;0.06648199;37;3;-18;473;3802;1694;2;0.5933428;-0.5083103;-0.3808864;-0.4944598;-26;10;-12;-461;4014;-89;8;0.634349;-0.7237329;0.1814404;0.2022161;-7;8;-20;99;4025;717;0.5219812;2.594449;-0.5736038;0.5279673;3.139942;-0.5687575;0.5332291;3.619447;-0.5665202;0.55546;4.351272;-0.5175189;0.3068421;4.686939;-0.5337905;-0.03868202;4.553242;-0.4801514;-0.2528204;3.651904;-0.4882856;-0.3339592;2.838859;-0.968047;0.8269464;4.671144;-0.5337913;1.111357;4.518312;-0.4801522;1.271887;3.569304;-0.4366888;1.439532;2.650095;-0.5939705;0.2097272;2.55244;-0.5816626;0.02317603;1.112019;-0.7584222;0;0;0;0.2097272;2.55244;-0.5816626;0.02317603;1.112019;-0.7584222;0;0;0
