SEP=;
index;label;segment;RightUpperArm_boneIndex;RightUpperArm_quat9x_w;RightUpperArm_quat9x_x;RightUpperArm_quat9x_y;RightUpperArm_quat9x_z;RightUpperArm_gyroscope_x;RightUpperArm_gyroscope_y;RightUpperArm_gyroscope_z;RightUpperArm_accelerometer_x;RightUpperArm_accelerometer_y;RightUpperArm_accelerometer_z;RightLowerArm_boneIndex;RightLowerArm_quat9x_w;RightLowerArm_quat9x_x;RightLowerArm_quat9x_y;RightLowerArm_quat9x_z;RightLowerArm_gyroscope_x;RightLowerArm_gyroscope_y;RightLowerArm_gyroscope_z;RightLowerArm_accelerometer_x;RightLowerArm_accelerometer_y;RightLowerArm_accelerometer_z;LeftUpperArm_boneIndex;LeftUpperArm_quat9x_w;LeftUpperArm_quat9x_x;LeftUpperArm_quat9x_y;LeftUpperArm_quat9x_z;LeftUpperArm_gyroscope_x;LeftUpperArm_gyroscope_y;LeftUpperArm_gyroscope_z;LeftUpperArm_accelerometer_x;LeftUpperArm_accelerometer_y;LeftUpperArm_accelerometer_z;LeftLowerArm_boneIndex;LeftLowerArm_quat9x_w;LeftLowerArm_quat9x_x;LeftLowerArm_quat9x_y;LeftLowerArm_quat9x_z;LeftLowerArm_gyroscope_x;LeftLowerArm_gyroscope_y;LeftLowerArm_gyroscope_z;LeftLowerArm_accelerometer_x;LeftLowerArm_accelerometer_y;LeftLowerArm_accelerometer_z;Chest_boneIndex;Chest_quat9x_w;Chest_quat9x_x;Chest_quat9x_y;Chest_quat9x_z;Chest_gyroscope_x;Chest_gyroscope_y;Chest_gyroscope_z;Chest_accelerometer_x;Chest_accelerometer_y;Chest_accelerometer_z;Spine_boneIndex;Spine_quat9x_w;Spine_quat9x_x;Spine_quat9x_y;Spine_quat9x_z;Spine_gyroscope_x;Spine_gyroscope_y;Spine_gyroscope_z;Spine_accelerometer_x;Spine_accelerometer_y;Spine_accelerometer_z;RightUpperLeg_boneIndex;RightUpperLeg_quat9x_w;RightUpperLeg_quat9x_x;RightUpperLeg_quat9x_y;RightUpperLeg_quat9x_z;RightUpperLeg_gyroscope_x;RightUpperLeg_gyroscope_y;RightUpperLeg_gyroscope_z;RightUpperLeg_accelerometer_x;RightUpperLeg_accelerometer_y;RightUpperLeg_accelerometer_z;RightLowerLeg_boneIndex;RightLowerLeg_quat9x_w;RightLowerLeg_quat9x_x;RightLowerLeg_quat9x_y;RightLowerLeg_quat9x_z;RightLowerLeg_gyroscope_x;RightLowerLeg_gyroscope_y;RightLowerLeg_gyroscope_z;RightLowerLeg_accelerometer_x;RightLowerLeg_accelerometer_y;RightLowerLeg_accelerometer_z;LeftUpperLeg_boneIndex;LeftUpperLeg_quat9x_w;LeftUpperLeg_quat9x_x;LeftUpperLeg_quat9x_y;LeftUpperLeg_quat9x_z;LeftUpperLeg_gyroscope_x;LeftUpperLeg_gyroscope_y;LeftUpperLeg_gyroscope_z;LeftUpperLeg_accelerometer_x;LeftUpperLeg_accelerometer_y;LeftUpperLeg_accelerometer_z;LeftLowerLeg_boneIndex;LeftLowerLeg_quat9x_w;LeftLowerLeg_quat9x_x;LeftLowerLeg_quat9x_y;LeftLowerLeg_quat9x_z;LeftLowerLeg_gyroscope_x;LeftLowerLeg_gyroscope_y;LeftLowerLeg_gyroscope_z;LeftLowerLeg_accelerometer_x;LeftLowerLeg_accelerometer_y;LeftLowerLeg_accelerometer_z;pelvis_x;pelvis_y;pelvis_z;lowerSpine_x;lowerSpine_y;lowerSpine_z;middleSpine_x;middleSpine_y;middleSpine_z;upperSpine_x;upperSpine_y;upperSpine_z;rightClavicle_x;rightClavicle_y;rightClavicle_z;rightShoulder_x;rightShoulder_y;rightShoulder_z;rightElbow_x;rightElbow_y;rightElbow_z;rightWrist_x;rightWrist_y;rightWrist_z;leftClavicle_x;leftClavicle_y;leftClavicle_z;leftShoulder_x;leftShoulder_y;leftShoulder_z;leftElbow_x;leftElbow_y;leftElbow_z;leftWrist_x;leftWrist_y;leftWrist_z;rightHip_x;rightHip_y;rightHip_z;rightKnee_x;rightKnee_y;rightKnee_z;rightAnkle_x;rightAnkle_y;rightAnkle_z;leftHip_x;leftHip_y;leftHip_z;leftKnee_x;leftKnee_y;leftKnee_z;leftAnkle_x;leftAnkle_y;leftAnkle_z;
398510.7117;NotLabelled;NONE;16384;-0.1925208;0.3240997;-0.6722904;-0.6371191;4;2;0;-1158;3920;-367;65536;0.2922437;-0.2963989;0.6315789;0.654102;-1;-2;-1;147;4090;195;8192;0.6385041;-0.6665807;0.16759;0.3462604;0;4;6;1082;4025;-571;32768;0.6218836;-0.6719179;0.2437673;0.3199446;1;2;0;-333;4105;524;256;0.6301939;0.033241;-0.7741218;0.04986149;-2;0;3;-15;-568;3959;128;-0.6038781;0.09556787;0.7810001;0.1274238;-1;3;-3;191;1151;-3982;4;0.2894737;0.3698061;-0.5623268;-0.6806151;1;10;-7;-3241;2180;-872;16;0.2146814;-0.7203255;-0.04709141;0.6578947;5;7;5;-1523;892;3546;2;0.5498615;-0.7111605;-0.33241;0.2853186;-6;10;0;2961;2306;-521;8;-0.02770083;-0.6703601;0.2285319;0.7054241;1;19;-1;1405;1165;3393;0.6521369;1.872526;1.770315;0.6525099;1.906495;1.225826;0.6528157;1.934334;0.7470954;0.6518216;1.846943;0.01851869;0.3922707;1.773183;-0.3007627;0.05189095;1.856457;-0.1690581;-0.02589625;0.9471178;-0.009745449;0;0;0;0.9125808;1.76726;-0.300765;1.202386;1.843362;-0.1690621;1.298257;0.9118087;0.05741704;1.30251;-0.0278275;0.1792902;0.3402669;1.865474;1.815253;0.7202452;1.057933;2.974714;0.9333212;0.728339;4.262462;0.3402669;1.865474;1.815253;0.7202452;1.057933;2.974714;0.9333212;0.728339;4.262462
398530.7098;NotLabelled;NONE;16384;-0.1911357;0.3254848;-0.6720164;-0.6371191;2;0;-2;-1140;3950;-231;65536;0.2922437;-0.2950138;0.6315789;0.6547278;0;0;-3;-5;4222;211;8192;0.6385041;-0.6669274;0.166205;0.3462604;0;3;5;974;3865;-611;32768;0.6218836;-0.6719179;0.2437673;0.3199446;1;3;0;-191;4077;376;256;0.6301939;0.03462604;-0.7739706;0.05124654;-2;0;1;-87;-620;4063;128;-0.6038781;0.09418282;0.7811684;0.1274238;-2;2;-3;293;1099;-3972;4;0.2880886;0.3739612;-0.5595568;-0.6812152;0;7;-5;-3241;2202;-946;16;0.2174515;-0.7207581;-0.04709141;0.6565097;3;1;3;-1437;950;3416;2;0.5512465;-0.7106424;-0.33241;0.2839335;-4;10;-1;2893;2262;-451;8;-0.02631579;-0.6703601;0.2271468;0.7059243;0;15;0;1341;1121;3449;0.6459783;1.872322;1.765415;0.6463512;1.906291;1.220926;0.6466569;1.93413;0.7421957;0.6456629;1.846739;0.01361895;0.386112;1.772979;-0.3056625;0.04573219;1.856252;-0.1739578;-0.02821307;0.9470229;-0.01220808;0;0;0;0.9064221;1.767056;-0.3056647;1.196227;1.843157;-0.1739619;1.295546;0.9119403;0.05241239;1.299798;-0.02769566;0.1742858;0.3341081;1.86527;1.810353;0.7156995;1.058541;2.969851;0.9253272;0.7255938;4.257301;0.3341081;1.86527;1.810353;0.7156995;1.058541;2.969851;0.9253272;0.7255938;4.257301
398551.7151;NotLabelled;NONE;16384;-0.1911357;0.3254848;-0.6720164;-0.6371191;4;1;-1;-786;4170;-111;65536;0.2922437;-0.2950138;0.6315789;0.6547278;0;1;-3;-21;4166;105;8192;0.6385041;-0.6662064;0.166205;0.3476454;0;2;3;912;4035;-615;32768;0.6218836;-0.6719179;0.2437673;0.3199446;2;3;-1;-299;4157;532;256;0.6301939;0.03462604;-0.7739706;0.05124654;0;-1;1;-133;-760;3969;128;-0.602493;0.09418282;0.7822371;0.1274238;-1;0;-3;259;1013;-3870;4;0.2880886;0.3753462;-0.5595568;-0.6804531;0;4;-3;-3221;2102;-906;16;0.2174515;-0.7207581;-0.04709141;0.6565097;0;-1;1;-1579;944;3324;2;0.5526316;-0.7089154;-0.333795;0.2839335;-4;8;-1;2969;2260;-465;8;-0.02493075;-0.6703601;0.2257618;0.7064188;-1;9;0;1337;1047;3611;0.6450599;1.877197;1.763257;0.6454227;1.910233;1.218711;0.6457194;1.937253;0.7399337;0.6447272;1.847018;0.01170367;0.3851909;1.771911;-0.3072755;0.04478471;1.855567;-0.1758811;-0.02945283;0.9470037;-0.0105599;0;0;0;0.9055034;1.766191;-0.3072782;1.195284;1.842918;-0.1758866;1.294945;0.9122044;0.05239844;1.299175;-0.02743185;0.174273;0.3331905;1.870222;1.808213;0.7154871;1.070032;2.972002;0.9229052;0.7312847;4.258297;0.3331905;1.870222;1.808213;0.7154871;1.070032;2.972002;0.9229052;0.7312847;4.258297
398572.7267;NotLabelled;NONE;16384;-0.1911357;0.3254848;-0.6720164;-0.6371191;2;3;-1;-608;4090;3;65536;0.2936288;-0.2950138;0.6315789;0.6541078;0;3;-2;-109;4070;-3;8192;0.6385041;-0.6665505;0.1648199;0.3476454;0;0;2;1160;4031;-493;32768;0.6232687;-0.6717938;0.2423823;0.3185596;2;1;0;-373;4103;434;256;0.6301939;0.03462604;-0.7739706;0.05124654;1;-1;2;-45;-774;3987;128;-0.602493;0.09418282;0.7822371;0.1274238;-1;-2;-4;151;1077;-3938;4;0.2880886;0.3753462;-0.5581717;-0.6815897;0;2;-1;-3251;2102;-962;16;0.2188366;-0.7203388;-0.04709141;0.6565097;-1;4;0;-1673;990;3320;2;0.5540166;-0.7083875;-0.333795;0.2825485;-4;6;-1;2905;2256;-499;8;-0.0235457;-0.6703601;0.2243767;0.7069073;-2;8;-1;1333;1119;3661;0.6450597;1.877186;1.763258;0.6454225;1.910228;1.218712;0.6457192;1.937253;0.7399349;0.6447271;1.847018;0.0117051;0.3851908;1.771912;-0.3072743;0.04478449;1.855567;-0.1758801;-0.029453;0.9470043;-0.01055938;0;0;0;0.9055032;1.766191;-0.3072773;1.195284;1.842919;-0.1758851;1.297029;0.9126506;0.0532949;1.301259;-0.02698565;0.1751686;0.3331903;1.870211;1.808214;0.7129045;1.072436;2.974503;0.9203224;0.7336881;4.260798;0.3331903;1.870211;1.808214;0.7129045;1.072436;2.974503;0.9203224;0.7336881;4.260798
398593.7097;NotLabelled;NONE;16384;-0.1911357;0.3254848;-0.6720164;-0.6371191;2;0;0;-628;4052;-75;65536;0.2936288;-0.2950138;0.6315789;0.6541078;-2;-2;1;-39;4062;163;8192;0.6385041;-0.6668914;0.1634349;0.3476454;0;3;3;1218;3955;-535;32768;0.6232687;-0.6717938;0.2423823;0.3185596;3;2;2;-329;4059;388;256;0.6288089;0.03462604;-0.7750963;0.05124654;3;-1;2;49;-636;3975;128;-0.602493;0.09418282;0.7822371;0.1274238;-3;-3;-5;75;1109;-3788;4;0.2880886;0.3753462;-0.5581717;-0.6815897;0;-3;-1;-3329;2098;-988;16;0.2188366;-0.7202469;-0.04847645;0.6565097;-1;6;0;-1611;912;3568;2;0.5554016;-0.7066469;-0.33518;0.2825485;-1;4;0;3075;2344;-407;8;-0.0235457;-0.6703601;0.2229917;0.7073455;-2;9;-1;1175;1169;3647;0.6454674;1.877219;1.76522;0.6458303;1.910261;1.220674;0.6461271;1.937285;0.7418969;0.6451349;1.847051;0.01366693;0.3855987;1.771945;-0.3053125;0.04519232;1.855599;-0.1739182;-0.02904516;0.9470367;-0.00859753;0;0;0;0.905911;1.766223;-0.3053155;1.195692;1.842952;-0.1739233;1.297822;0.913193;0.05714691;1.303439;-0.02658427;0.1778722;0.3335982;1.870244;1.810175;0.7177642;1.07337;2.975623;0.9266601;0.7321813;4.261034;0.3335982;1.870244;1.810175;0.7177642;1.07337;2.975623;0.9266601;0.7321813;4.261034
398614.8912;NotLabelled;NONE;16384;-0.1925208;0.3254848;-0.6703043;-0.6385041;2;0;1;-586;4018;-65;65536;0.2922437;-0.2950138;0.6315789;0.6547278;-3;0;2;-169;4118;9;8192;0.6398892;-0.6655626;0.1634349;0.3476454;-1;5;1;1042;3991;-605;32768;0.6246537;-0.6705061;0.2423823;0.3185596;4;3;2;-311;4041;402;256;0.6288089;0.033241;-0.7751569;0.05124654;6;0;4;17;-534;3923;128;-0.601108;0.09556787;0.7829075;0.1288089;-7;5;-3;-79;1267;-3820;4;0.2894737;0.3753462;-0.5581717;-0.6810026;0;-5;-2;-3143;2094;-836;16;0.2188366;-0.7201524;-0.04986149;0.6565097;-2;-1;-2;-1649;872;3634;2;0.5554016;-0.7066469;-0.33518;0.2825485;-2;4;3;3025;2370;-529;8;-0.02216066;-0.6703601;0.2202216;0.7082575;-3;4;0;1327;1213;3523;0.64424;1.877368;1.764797;0.6446024;1.91041;1.220251;0.6448989;1.937435;0.741474;0.6439268;1.847186;0.01324558;0.384407;1.772016;-0.3057321;0.04398237;1.8556;-0.1743397;-0.02907535;0.947037;-0.00849418;0;0;0;0.9047208;1.76641;-0.3057352;1.194485;1.843204;-0.1743445;1.298657;0.9139595;0.05787766;1.304705;-0.02581728;0.1785827;0.3323705;1.870393;1.809753;0.7206861;1.07352;2.973825;0.9342952;0.7348332;4.259122;0.3323705;1.870393;1.809753;0.7206861;1.07352;2.973825;0.9342952;0.7348332;4.259122
398635.9701;NotLabelled;NONE;16384;-0.1925208;0.3268698;-0.66963;-0.6385041;1;6;1;-768;4032;-11;65536;0.2922437;-0.2950138;0.6301939;0.6560611;-4;3;1;-33;4104;13;8192;0.6398892;-0.6659011;0.1620499;0.3476454;-1;7;0;942;3935;-611;32768;0.6246537;-0.6711624;0.2423823;0.3171745;4;4;1;-325;4051;452;256;0.6288089;0.033241;-0.7752473;0.04986149;7;0;5;41;-538;3919;128;-0.599723;0.09556787;0.783969;0.1288089;-6;6;-4;13;1221;-3826;4;0.2908587;0.3753462;-0.5581717;-0.6804122;3;0;-5;-3253;2288;-780;16;0.2174515;-0.7193074;-0.04986149;0.6578947;-1;-2;-4;-1769;1004;3638;2;0.5567867;-0.7048963;-0.3365651;0.2825485;0;3;3;3051;2406;-435;8;-0.02216066;-0.6703601;0.2188366;0.7086866;-4;0;0;1249;1161;3609;0.6403803;1.870949;1.76415;0.6407667;1.906137;1.219739;0.6410842;1.935049;0.7410717;0.6399349;1.846074;0.01268703;0.3802619;1.772017;-0.3064262;0.04001408;1.856101;-0.1748942;-0.02949213;0.9470041;-0.01044814;0;0;0;0.9005622;1.765296;-0.3064298;1.190487;1.841239;-0.1748997;1.296943;0.9118416;0.05566931;1.305926;-0.02817488;0.1743121;0.328509;1.863796;1.809064;0.7173893;1.069403;2.974642;0.9313871;0.7332208;4.260532;0.328509;1.863796;1.809064;0.7173893;1.069403;2.974642;0.9313871;0.7332208;4.260532
398657.7101;NotLabelled;NONE;16384;-0.1925208;0.3268698;-0.6709479;-0.6371191;0;5;0;-1044;3978;-149;65536;0.2922437;-0.2963989;0.6301939;0.6554365;-3;4;0;85;4016;117;8192;0.6398892;-0.6669576;0.1606648;0.3462604;0;7;0;886;3999;-549;32768;0.6246537;-0.6718152;0.2423823;0.3157895;3;4;1;-231;4075;394;256;0.6274238;0.033241;-0.7764563;0.04847645;8;0;5;-17;-488;3859;128;-0.599723;0.09556787;0.7837402;0.1301939;-6;4;-4;185;1291;-3854;4;0.2908587;0.3753462;-0.5567867;-0.681546;4;1;-7;-3195;2230;-1078;16;0.2174515;-0.7192101;-0.05124654;0.6578947;-1;0;-4;-1737;976;3590;2;0.5567867;-0.7048963;-0.3365651;0.2825485;-4;4;3;3175;2448;-277;8;-0.02216066;-0.6717451;0.2188366;0.707374;-4;7;0;1221;1119;3621;0.6362821;1.869584;1.761701;0.636668;1.904777;1.21729;0.6369849;1.933693;0.7386231;0.6360083;1.846287;0.01004803;0.3764724;1.772465;-0.3092313;0.03607523;1.855669;-0.1775273;-0.03304519;0.9468787;-0.01124321;0;0;0;0.8967839;1.766654;-0.3092344;1.186572;1.84282;-0.1775336;1.293418;0.9139373;0.05492508;1.300485;-0.02622008;0.1725775;0.3244108;1.862431;1.806615;0.713621;1.070524;2.973773;0.9310254;0.7377071;4.259968;0.3244108;1.862431;1.806615;0.713621;1.070524;2.973773;0.9310254;0.7377071;4.259968
398678.7189;NotLabelled;NONE;16384;-0.1925208;0.3282548;-0.6702714;-0.6371191;0;3;-2;-1068;3924;-275;65536;0.2922437;-0.2963989;0.6301939;0.6554365;-2;3;-2;63;4142;205;8192;0.6412742;-0.6663446;0.1606648;0.3448753;-1;4;1;862;4047;-369;32768;0.6260388;-0.6711752;0.2423823;0.3144044;2;2;0;-229;4127;314;256;0.6274238;0.03185596;-0.7765996;0.04709141;8;-1;4;-77;-468;4015;128;-0.5983379;0.09556787;0.7845671;0.1315789;-7;1;-2;281;1359;-3874;4;0.2922437;0.3753462;-0.5554016;-0.6820834;5;0;-6;-3221;2316;-940;16;0.2174515;-0.7179407;-0.05124654;0.6592798;-2;-1;-4;-1623;1068;3568;2;0.5567867;-0.7042333;-0.3379501;0.2825485;-2;1;2;3057;2360;-611;8;-0.02077562;-0.6717451;0.2174515;0.707843;-5;8;1;1363;1125;3697;0.6401579;1.866378;1.760532;0.6405577;1.902785;1.216201;0.6408869;1.932769;0.7375997;0.640096;1.84692;0.008839428;0.3807117;1.773273;-0.3106037;0.04014967;1.85553;-0.1787305;-0.03185581;0.9468997;-0.01279218;0;0;0;0.9010335;1.76848;-0.310607;1.19067;1.844931;-0.1787359;1.296648;0.916106;0.05434752;1.30222;-0.02418816;0.1709837;0.3282855;1.859125;1.805422;0.7260728;1.068127;2.970304;0.9481804;0.7378213;4.256342;0.3282855;1.859125;1.805422;0.7260728;1.068127;2.970304;0.9481804;0.7378213;4.256342
398699.8734;NotLabelled;NONE;16384;-0.1925208;0.3282548;-0.6702714;-0.6371191;1;-5;0;-732;4092;-79;65536;0.2936288;-0.2963989;0.6288089;0.6561472;-1;-1;-3;-35;4118;17;8192;0.6412742;-0.6663446;0.1606648;0.3448753;0;3;0;836;4007;-437;32768;0.6260388;-0.6711752;0.2423823;0.3144044;1;3;0;-225;4029;362;256;0.6274238;0.03047091;-0.7766552;0.04709141;9;-1;2;-45;-408;4049;128;-0.5983379;0.09556787;0.7843335;0.132964;-7;-2;-2;183;1329;-3946;4;0.2922437;0.3753462;-0.5554016;-0.6820834;3;0;-4;-3295;2314;-902;16;0.2174515;-0.7179407;-0.05124654;0.6592798;-3;-3;-6;-1563;1024;3496;2;0.5567867;-0.7042333;-0.3379501;0.2825485;0;0;2;3081;2320;-517;8;-0.02077562;-0.6717451;0.2160665;0.708267;-5;1;1;1323;1255;3649;0.6399502;1.858912;1.766875;0.6403632;1.896541;1.222627;0.6407042;1.927598;0.7440945;0.640059;1.84623;0.01482028;0.3807242;1.774653;-0.3051329;0.04016259;1.856234;-0.1728401;-0.03185555;0.9469256;-0.01066876;0;0;0;0.9010439;1.769648;-0.3050382;1.190679;1.845171;-0.1726286;1.297207;0.9142981;0.05187571;1.303783;-0.02661633;0.1633396;0.3280765;1.851559;1.811741;0.730592;1.061359;2.975538;0.9575598;0.7291033;4.260225;0.3280765;1.851559;1.811741;0.730592;1.061359;2.975538;0.9575598;0.7291033;4.260225
