SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;218420.0;218523.0;103.0
Lunge_Slow.csv;111060.0;111081.0;21.0
Lunge_Slow.csv;117986.0;117924.0;-62.0
Lunge_Slow.csv;124736.0;124819.0;83.0
Lunge_Slow.csv;131152.0;131318.0;166.0
Pushup_Fast.csv;339388.0;339431.0;43.0
Pushup_Medium.csv;190537.0;190495.0;-42.0
Pushup_Medium.csv;194413.0;194433.0;20.0
Pushup_Slow.csv;67552.0;67388.0;-164.0
Pushup_Slow.csv;73250.0;73395.0;145.0
Pushup_Slow.csv;79470.0;79512.0;42.0
Pushup_Slow.csv;85562.0;85646.0;84.0
Squat_Medium.csv;158148.0;158211.0;63.0
Squat_Medium.csv;171736.0;171694.0;-42.0
Squat_Slow.csv;16052.0;16072.0;20.0
Squat_Slow.csv;22845.0;22950.0;105.0
Squat_Slow.csv;29390.0;29473.0;83.0
Squat_Slow.csv;36069.0;36132.0;63.0
Lunge_Fast.csv;913003.0;910160.0;-2843.0
Lunge_Medium.csv;698045.0;698045.0;0.0
Lunge_Medium.csv;711983.0;711860.0;-123.0
Lunge_Slow.csv;590985.0;590985.0;0.0
Lunge_Slow.csv;596653.0;596695.0;42.0
Lunge_Slow.csv;602043.0;602065.0;22.0
Pushup_Fast.csv;860104.0;859938.0;-166.0
Pushup_Medium.csv;652724.0;652683.0;-41.0
Pushup_Medium.csv;657366.0;657243.0;-123.0
Pushup_Medium.csv;661679.0;661591.0;-88.0
Pushup_Slow.csv;233734.0;233694.0;-40.0
Pushup_Slow.csv;239445.0;239280.0;-165.0
Pushup_Slow.csv;244628.0;244690.0;62.0
Squat_Medium.csv;533539.0;533355.0;-184.0
Squat_Slow.csv;110437.0;110207.0;-230.0
Squat_Slow.csv;116592.0;116656.0;64.0
Squat_Slow.csv;123284.0;123326.0;42.0
Lunge_Medium.csv;211757.0;211449.0;-308.0
Lunge_Slow.csv;48264.0;48077.0;-187.0
Lunge_Slow.csv;54970.0;54354.0;-616.0
Lunge_Slow.csv;66439.0;65859.0;-580.0
Pushup_Slow.csv;143902.0;143881.0;-21.0
Pushup_Slow.csv;150327.0;150079.0;-248.0
Squat_Medium.csv;122738.0;122342.0;-396.0
Squat_Slow.csv;19930.0;19993.0;63.0
