SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;218420.0;218481.0;61.0
Lunge_Slow.csv;111060.0;111060.0;0.0
Lunge_Slow.csv;117986.0;117986.0;0.0
Lunge_Slow.csv;124736.0;124798.0;62.0
Lunge_Slow.csv;131152.0;131257.0;105.0
Pushup_Fast.csv;339388.0;339326.0;-62.0
Pushup_Fast.csv;349281.0;349322.0;41.0
Pushup_Medium.csv;190537.0;190578.0;41.0
Pushup_Medium.csv;194413.0;194413.0;0.0
Pushup_Medium.csv;198268.0;198228.0;-40.0
Pushup_Slow.csv;67552.0;67367.0;-185.0
Pushup_Slow.csv;73250.0;73353.0;103.0
Pushup_Slow.csv;79470.0;79491.0;21.0
Pushup_Slow.csv;85562.0;85582.0;20.0
Squat_Fast.csv;305676.0;304991.0;-685.0
Squat_Medium.csv;158148.0;158252.0;104.0
Squat_Medium.csv;171736.0;171673.0;-63.0
Squat_Slow.csv;16052.0;16215.0;163.0
Squat_Slow.csv;22845.0;22929.0;84.0
Squat_Slow.csv;29390.0;29453.0;63.0
Squat_Slow.csv;36069.0;36110.0;41.0
Lunge_Fast.csv;913003.0;909950.0;-3053.0
Lunge_Medium.csv;698045.0;697963.0;-82.0
Lunge_Medium.csv;707196.0;707281.0;85.0
Lunge_Medium.csv;711983.0;711818.0;-165.0
Lunge_Slow.csv;584822.0;583452.0;-1370.0
Lunge_Slow.csv;590985.0;590964.0;-21.0
Lunge_Slow.csv;596653.0;596736.0;83.0
Lunge_Slow.csv;602043.0;602023.0;-20.0
Pushup_Fast.csv;860104.0;858949.0;-1155.0
Pushup_Medium.csv;652724.0;652621.0;-103.0
Pushup_Medium.csv;657366.0;657180.0;-186.0
Pushup_Slow.csv;233734.0;233796.0;62.0
Pushup_Slow.csv;239445.0;239485.0;40.0
Pushup_Slow.csv;244628.0;244669.0;41.0
Squat_Fast.csv;777964.0;777568.0;-396.0
Squat_Medium.csv;533539.0;533272.0;-267.0
Squat_Medium.csv;537726.0;537397.0;-329.0
Squat_Slow.csv;110437.0;110354.0;-83.0
Squat_Slow.csv;116592.0;116633.0;41.0
Squat_Slow.csv;123284.0;123305.0;21.0
Lunge_Medium.csv;211757.0;211470.0;-287.0
Lunge_Slow.csv;48264.0;48077.0;-187.0
Lunge_Slow.csv;54970.0;54867.0;-103.0
Lunge_Slow.csv;60799.0;60819.0;20.0
Lunge_Slow.csv;66439.0;66130.0;-309.0
Pushup_Slow.csv;138034.0;137992.0;-42.0
Pushup_Slow.csv;143902.0;143715.0;-187.0
Pushup_Slow.csv;150327.0;150203.0;-124.0
Pushup_Slow.csv;156800.0;156385.0;-415.0
Squat_Medium.csv;122738.0;122799.0;61.0
Squat_Medium.csv;128430.0;128098.0;-332.0
Squat_Medium.csv;132832.0;132811.0;-21.0
Squat_Slow.csv;19930.0;19993.0;63.0
Squat_Slow.csv;26776.0;26818.0;42.0
