SEP=;
File;Actual_Start;Calculated_Start;Difference
Lunge_Medium.csv;45;48;3
Lunge_Slow.csv;199;199;0
Lunge_Slow.csv;517;517;0
Lunge_Slow.csv;830;833;3
Lunge_Slow.csv;1123;1128;5
Pushup_Fast.csv;32;29;-3
Pushup_Fast.csv;494;496;2
Pushup_Medium.csv;55;57;2
Pushup_Medium.csv;237;237;0
Pushup_Medium.csv;414;412;-2
Pushup_Slow.csv;130;122;-8
Pushup_Slow.csv;391;395;4
Pushup_Slow.csv;683;684;1
Pushup_Slow.csv;964;965;1
Squat_Fast.csv;66;33;-33
Squat_Medium.csv;92;95;3
Squat_Medium.csv;720;717;-3
Squat_Slow.csv;87;95;8
Squat_Slow.csv;406;410;4
Squat_Slow.csv;714;717;3
Lunge_Fast.csv;763;620;-143
Lunge_Medium.csv;487;483;-4
Lunge_Medium.csv;913;917;4
Lunge_Medium.csv;1133;1125;-8
Lunge_Slow.csv;436;373;-63
Lunge_Slow.csv;722;721;-1
Lunge_Slow.csv;987;991;4
Lunge_Slow.csv;1240;1239;-1
Pushup_Fast.csv;328;276;-52
Pushup_Medium.csv;324;319;-5
Pushup_Medium.csv;542;533;-9
Pushup_Slow.csv;693;696;3
Pushup_Slow.csv;955;957;2
Pushup_Slow.csv;1193;1195;2
Squat_Fast.csv;865;850;-15
Squat_Medium.csv;629;617;-12
Squat_Medium.csv;816;801;-15
Squat_Slow.csv;775;771;-4
Squat_Slow.csv;1062;1063;1
Squat_Slow.csv;1369;1370;1
Lunge_Medium.csv;52;38;-14
Lunge_Slow.csv;38;30;-8
Lunge_Slow.csv;345;340;-5
Lunge_Slow.csv;612;613;1
Lunge_Slow.csv;875;860;-15
Pushup_Slow.csv;238;236;-2
Pushup_Slow.csv;514;505;-9
Pushup_Slow.csv;816;810;-6
Pushup_Slow.csv;1116;1096;-20
Squat_Medium.csv;111;114;3
Squat_Medium.csv;372;356;-16
Squat_Medium.csv;577;576;-1
Squat_Slow.csv;452;455;3
Squat_Slow.csv;764;766;2
Squat_Slow.csv;1065;1064;-1
Lunge_Fast.csv;69;71;2
Lunge_Medium.csv;71;58;-13
Lunge_Slow.csv;120;120;0
Lunge_Slow.csv;432;435;3
Lunge_Slow.csv;708;702;-6
Lunge_Slow.csv;974;956;-18
Squat_Medium.csv;183;185;2
Squat_Medium.csv;388;391;3
Squat_Medium.csv;571;571;0
Squat_Slow.csv;153;155;2
Squat_Slow.csv;520;522;2
Squat_Slow.csv;840;840;0
Squat_Slow.csv;1180;1186;6
Lunge_Fast.csv;116;98;-18
Lunge_Medium.csv;102;105;3
Lunge_Medium.csv;661;663;2
Lunge_Slow.csv;354;262;-92
Lunge_Slow.csv;633;634;1
Lunge_Slow.csv;888;890;2
Lunge_Slow.csv;1109;1111;2
Pushup_Fast.csv;185;189;4
Pushup_Medium.csv;337;326;-11
Pushup_Medium.csv;496;497;1
Pushup_Slow.csv;251;254;3
Pushup_Slow.csv;515;505;-10
Pushup_Slow.csv;792;794;2
Pushup_Slow.csv;1073;1066;-7
Squat_Medium.csv;410;410;0
Squat_Medium.csv;595;596;1
Squat_Slow.csv;154;154;0
Squat_Slow.csv;418;385;-33
Squat_Slow.csv;783;782;-1
Lunge_Fast.csv;138;139;1
Lunge_Medium.csv;203;184;-19
Lunge_Medium.csv;423;415;-8
Lunge_Medium.csv;658;653;-5
Lunge_Slow.csv;195;173;-22
Lunge_Slow.csv;474;465;-9
Lunge_Slow.csv;744;737;-7
Lunge_Slow.csv;1015;999;-16
Pushup_Fast.csv;453;406;-47
Pushup_Slow.csv;437;412;-25
Pushup_Slow.csv;1017;1007;-10
Squat_Fast.csv;318;319;1
Squat_Medium.csv;271;272;1
Squat_Medium.csv;521;505;-16
Squat_Medium.csv;750;748;-2
Squat_Medium.csv;978;978;0
Squat_Slow.csv;585;588;3
Squat_Slow.csv;846;839;-7
Squat_Slow.csv;1143;1146;3
Squat_Slow.csv;1425;1427;2
Lunge_Fast.csv;276;280;4
Lunge_Fast.csv;672;673;1
Lunge_Medium.csv;1044;1042;-2
Lunge_Medium.csv;1276;1279;3
Lunge_Medium.csv;1517;1509;-8
Lunge_Medium.csv;1754;1747;-7
Lunge_Slow.csv;234;240;6
Lunge_Slow.csv;527;530;3
Lunge_Slow.csv;800;803;3
Lunge_Slow.csv;1081;1081;0
Pushup_Fast.csv;220;222;2
Pushup_Fast.csv;428;418;-10
Pushup_Fast.csv;618;603;-15
Pushup_Medium.csv;322;323;1
Pushup_Medium.csv;543;543;0
Pushup_Medium.csv;776;772;-4
Pushup_Medium.csv;1023;1017;-6
Pushup_Slow.csv;371;373;2
Pushup_Slow.csv;655;641;-14
Pushup_Slow.csv;938;934;-4
Pushup_Slow.csv;1234;1225;-9
Squat_Fast.csv;256;260;4
Squat_Fast.csv;475;477;2
Squat_Fast.csv;675;676;1
Squat_Fast.csv;859;862;3
Squat_Medium.csv;361;363;2
Squat_Medium.csv;589;590;1
Squat_Medium.csv;839;839;0
Squat_Medium.csv;1069;1064;-5
Squat_Slow.csv;564;569;5
Squat_Slow.csv;860;854;-6
Squat_Slow.csv;1136;1135;-1
Squat_Slow.csv;1412;1414;2
Lunge_Fast.csv;476;480;4
Lunge_Medium.csv;832;713;-119
Lunge_Medium.csv;1069;1064;-5
Lunge_Medium.csv;1530;1519;-11
Lunge_Slow.csv;205;201;-4
Lunge_Slow.csv;495;484;-11
Lunge_Slow.csv;774;776;2
Lunge_Slow.csv;1055;1057;2
Pushup_Fast.csv;193;193;0
Pushup_Medium.csv;238;200;-38
Pushup_Medium.csv;473;467;-6
Pushup_Medium.csv;923;917;-6
Pushup_Slow.csv;213;215;2
Pushup_Slow.csv;499;500;1
Pushup_Slow.csv;778;779;1
Pushup_Slow.csv;1045;1048;3
Squat_Fast.csv;347;347;0
Squat_Medium.csv;311;313;2
Squat_Medium.csv;563;565;2
Squat_Medium.csv;772;774;2
Squat_Medium.csv;998;996;-2
Squat_Slow.csv;203;203;0
Squat_Slow.csv;786;783;-3
Squat_Slow.csv;1038;1040;2
Lunge_Fast.csv;944;941;-3
Lunge_Medium.csv;667;614;-53
Lunge_Medium.csv;1097;1094;-3
Lunge_Slow.csv;210;202;-8
Lunge_Slow.csv;472;472;0
Lunge_Slow.csv;741;743;2
Lunge_Slow.csv;1016;1017;1
Pushup_Medium.csv;175;166;-9
Pushup_Medium.csv;406;409;3
Pushup_Medium.csv;635;637;2
Pushup_Slow.csv;251;246;-5
Pushup_Slow.csv;524;526;2
Pushup_Slow.csv;797;784;-13
Pushup_Slow.csv;1091;1091;0
Squat_Fast.csv;253;244;-9
Squat_Medium.csv;524;498;-26
Squat_Medium.csv;1000;946;-54
Squat_Medium.csv;1229;1228;-1
Squat_Slow.csv;258;253;-5
Squat_Slow.csv;523;489;-34
Squat_Slow.csv;792;784;-8
Squat_Slow.csv;1060;1050;-10
Pushup_Fast.csv;257;254;-3
Pushup_Medium.csv;508;481;-27
Pushup_Medium.csv;733;737;4
Pushup_Slow.csv;743;744;1
Pushup_Slow.csv;1003;999;-4
Pushup_Slow.csv;1287;1266;-21
Pushup_Slow.csv;1527;1526;-1
Lunge_Fast.csv;421;420;-1
Lunge_Medium.csv;298;300;2
Lunge_Medium.csv;519;525;6
Lunge_Medium.csv;757;745;-12
Lunge_Medium.csv;1005;998;-7
Lunge_Slow.csv;274;269;-5
Lunge_Slow.csv;562;563;1
Lunge_Slow.csv;855;858;3
Lunge_Slow.csv;1128;1125;-3
Pushup_Medium.csv;225;202;-23
Pushup_Medium.csv;475;454;-21
Pushup_Medium.csv;690;675;-15
